ID,item_cnt_month
0,2.0233636
1,2.0233636
2,2.0233636
3,2.0233636
4,2.0233636
5,2.0233636
6,2.0233636
7,2.0233636
8,2.0233636
9,2.0233636
10,2.0233636
11,2.0233636
12,2.0233636
13,2.0233636
14,2.0233636
15,2.0233636
16,2.0233636
17,2.0233636
18,2.0233636
19,2.0233636
20,2.0233636
21,2.0233636
22,2.0233636
23,2.0233636
24,2.0233636
25,2.0233636
26,2.0233636
27,2.0233636
28,2.0233636
29,2.0233636
30,2.0233636
31,2.0233636
32,2.0233636
33,2.0233636
34,2.0233636
35,2.0233636
36,2.0233636
37,2.0233636
38,2.0233636
39,2.0233636
40,2.0233636
41,2.0233636
42,2.0233636
43,2.0233636
44,2.0233636
45,2.0233636
46,2.0233636
47,2.0233636
48,2.0233636
49,2.0233636
50,2.0233636
51,2.0233636
52,2.0233636
53,2.0233636
54,2.0233636
55,2.0233636
56,2.0233636
57,2.0233636
58,2.0233636
59,2.0233636
60,2.0233636
61,2.0233636
62,2.0233636
63,2.0233636
64,2.0233636
65,2.0233636
66,2.0233636
67,2.0233636
68,2.0233636
69,2.0233636
70,2.0233636
71,2.0233636
72,2.0233636
73,2.0233636
74,2.0233636
75,2.0233636
76,2.0233636
77,2.0233636
78,2.0233636
79,2.0233636
80,2.0233636
81,2.0233636
82,2.0233636
83,2.0233636
84,2.0233636
85,2.0233636
86,2.0233636
87,2.0233636
88,2.0233636
89,2.0233636
90,2.0233636
91,2.0233636
92,2.0233636
93,2.0233636
94,2.0233636
95,2.0233636
96,2.0233636
97,2.0233636
98,2.0233636
99,2.0233636
100,2.0233636
101,2.0233636
102,2.0233636
103,2.0233636
104,2.0233636
105,2.0233636
106,2.0233636
107,2.0233636
108,2.0233636
109,2.0233636
110,2.0233636
111,2.0233636
112,2.0233636
113,2.0233636
114,2.0233636
115,2.0233636
116,2.0233636
117,2.0233636
118,2.0233636
119,2.0233636
120,2.0233636
121,2.0233636
122,2.0233636
123,2.0233636
124,2.0233636
125,2.0233636
126,2.0233636
127,2.0233636
128,2.0233636
129,2.0233636
130,2.0233636
131,2.0233636
132,2.0233636
133,2.0233636
134,2.0233636
135,2.0233636
136,2.0233636
137,2.0233636
138,2.0233636
139,2.0233636
140,2.0233636
141,2.0233636
142,2.0233636
143,2.0233636
144,2.0233636
145,2.0233636
146,2.0233636
147,2.0233636
148,2.0233636
149,2.0233636
150,2.0233636
151,2.0233636
152,2.0233636
153,2.0233636
154,2.0233636
155,2.0233636
156,2.0233636
157,2.0233636
158,2.0233636
159,2.0233636
160,2.0233636
161,2.0233636
162,2.0233636
163,2.0233636
164,2.0233636
165,2.0233636
166,2.0233636
167,2.0233636
168,2.0233636
169,2.0233636
170,2.0233636
171,2.0233636
172,2.0233636
173,2.0233636
174,2.0233636
175,2.0233636
176,2.0233636
177,2.0233636
178,2.0233636
179,2.0233636
180,2.0233636
181,2.0233636
182,2.0233636
183,2.0233636
184,2.0233636
185,2.0233636
186,2.0233636
187,2.0233636
188,2.0233636
189,2.0233636
190,2.0233636
191,2.0233636
192,2.0233636
193,2.0233636
194,2.0233636
195,2.0233636
196,2.0233636
197,2.0233636
198,2.0233636
199,2.0233636
200,2.0233636
201,2.0233636
202,2.0233636
203,2.0233636
204,2.0233636
205,2.0233636
206,2.0233636
207,2.0233636
208,2.0233636
209,2.0233636
210,2.0233636
211,2.0233636
212,2.0233636
213,2.0233636
214,2.0233636
215,2.0233636
216,2.0233636
217,2.0233636
218,2.0233636
219,2.0233636
220,2.0233636
221,2.0233636
222,2.0233636
223,2.0233636
224,2.0233636
225,2.0233636
226,2.0233636
227,2.0233636
228,2.0233636
229,2.0233636
230,2.0233636
231,2.0233636
232,2.0233636
233,2.0233636
234,2.0233636
235,2.0233636
236,2.0233636
237,2.0233636
238,2.0233636
239,2.0233636
240,2.0233636
241,2.0233636
242,2.0233636
243,2.0233636
244,2.0233636
245,2.0233636
246,2.0233636
247,2.0233636
248,2.0233636
249,2.0233636
250,2.0233636
251,2.0233636
252,2.0233636
253,2.0233636
254,2.0233636
255,2.0233636
256,2.0233636
257,2.0233636
258,2.0233636
259,2.0233636
260,2.0233636
261,2.0233636
262,2.0233636
263,2.0233636
264,2.0233636
265,2.0233636
266,2.0233636
267,2.0233636
268,2.0233636
269,2.0233636
270,2.0233636
271,2.0233636
272,2.0233636
273,2.0233636
274,2.0233636
275,2.0233636
276,2.0233636
277,2.0233636
278,2.0233636
279,2.0233636
280,2.0233636
281,2.0233636
282,2.0233636
283,2.0233636
284,2.0233636
285,2.0233636
286,2.0233636
287,2.0233636
288,2.0233636
289,2.0233636
290,2.0233636
291,2.0233636
292,2.0233636
293,2.0233636
294,2.0233636
295,2.0233636
296,2.0233636
297,2.0233636
298,2.0233636
299,2.0233636
300,2.0233636
301,2.0233636
302,2.0233636
303,2.0233636
304,2.0233636
305,2.0233636
306,2.0233636
307,2.0233636
308,2.0233636
309,2.0233636
310,2.0233636
311,2.0233636
312,2.0233636
313,2.0233636
314,2.0233636
315,2.0233636
316,2.0233636
317,2.0233636
318,2.0233636
319,2.0233636
320,2.0233636
321,2.0233636
322,2.0233636
323,2.0233636
324,2.0233636
325,2.0233636
326,2.0233636
327,2.0233636
328,2.0233636
329,2.0233636
330,2.0233636
331,2.0233636
332,2.0233636
333,2.0233636
334,2.0233636
335,2.0233636
336,2.0233636
337,2.0233636
338,2.0233636
339,2.0233636
340,2.0233636
341,2.0233636
342,2.0233636
343,2.0233636
344,2.0233636
345,2.0233636
346,2.0233636
347,2.0233636
348,2.0233636
349,2.0233636
350,2.0233636
351,2.0233636
352,2.0233636
353,2.0233636
354,2.0233636
355,2.0233636
356,2.0233636
357,2.0233636
358,2.0233636
359,2.0233636
360,2.0233636
361,2.0233636
362,2.0233636
363,2.0233636
364,2.0233636
365,2.0233636
366,2.0233636
367,2.0233636
368,2.0233636
369,2.0233636
370,2.0233636
371,2.0233636
372,2.0233636
373,2.0233636
374,2.0233636
375,2.0233636
376,2.0233636
377,2.0233636
378,2.0233636
379,2.0233636
380,2.0233636
381,2.0233636
382,2.0233636
383,2.0233636
384,2.0233636
385,2.0233636
386,2.0233636
387,2.0233636
388,2.0233636
389,2.0233636
390,2.0233636
391,2.0233636
392,2.0233636
393,2.0233636
394,2.0233636
395,2.0233636
396,2.0233636
397,2.0233636
398,2.0233636
399,2.0233636
400,2.0233636
401,2.0233636
402,2.0233636
403,2.0233636
404,2.0233636
405,2.0233636
406,2.0233636
407,2.0233636
408,2.0233636
409,2.0233636
410,2.0233636
411,2.0233636
412,2.0233636
413,2.0233636
414,2.0233636
415,2.0233636
416,2.0233636
417,2.0233636
418,2.0233636
419,2.0233636
420,2.0233636
421,2.0233636
422,2.0233636
423,2.0233636
424,2.0233636
425,2.0233636
426,2.0233636
427,2.0233636
428,2.0233636
429,2.0233636
430,2.0233636
431,2.0233636
432,2.0233636
433,2.0233636
434,2.0233636
435,2.0233636
436,2.0233636
437,2.0233636
438,2.0233636
439,2.0233636
440,2.0233636
441,2.0233636
442,2.0233636
443,2.0233636
444,2.0233636
445,2.0233636
446,2.0233636
447,2.0233636
448,2.0233636
449,2.0233636
450,2.0233636
451,2.0233636
452,2.0233636
453,2.0233636
454,2.0233636
455,2.0233636
456,2.0233636
457,2.0233636
458,2.0233636
459,2.0233636
460,2.0233636
461,2.0233636
462,2.0233636
463,2.0233636
464,2.0233636
465,2.0233636
466,2.0233636
467,2.0233636
468,2.0233636
469,2.0233636
470,2.0233636
471,2.0233636
472,2.0233636
473,2.0233636
474,2.0233636
475,2.0233636
476,2.0233636
477,2.0233636
478,2.0232375
479,2.0233636
480,2.0233636
481,2.0233636
482,2.0233636
483,2.0233636
484,2.0233636
485,2.0233636
486,2.0233636
487,2.0233636
488,2.0233636
489,2.0233636
490,2.0233636
491,2.0233636
492,2.0233636
493,2.023241
494,2.0233636
495,2.0233617
496,2.0233634
497,2.0233636
498,2.0233636
499,2.0233636
500,2.0233636
501,2.0233636
502,2.0233636
503,2.0233636
504,2.0233636
505,2.0233636
506,2.0233636
507,2.0233636
508,2.0233636
509,2.0233636
510,2.0233634
511,2.0233636
512,2.0233636
513,2.0233636
514,2.0233636
515,2.0233636
516,2.0233636
517,2.0233636
518,2.0233636
519,2.0233636
520,2.0233636
521,2.0233636
522,2.0233636
523,2.0233636
524,2.0233636
525,2.0233636
526,2.0233634
527,2.0233636
528,1.9254706
529,2.0233636
530,2.0233636
531,2.0233636
532,2.0233636
533,2.0233636
534,2.0233636
535,2.0233636
536,2.0233636
537,2.0233636
538,2.0233636
539,2.0233636
540,2.0233636
541,2.0233636
542,2.0233636
543,2.0233636
544,2.0233636
545,2.0233636
546,2.0233636
547,2.0233636
548,2.0233636
549,2.0233636
550,2.0233636
551,2.0233636
552,2.0233636
553,2.0233636
554,2.0233636
555,2.0233636
556,2.0233636
557,2.0233636
558,2.0233636
559,2.0233636
560,2.0233636
561,2.0233636
562,2.0233636
563,2.0233636
564,2.0233636
565,2.0233636
566,2.0233636
567,2.0233636
568,2.0233636
569,2.0233636
570,2.0233636
571,2.0233636
572,2.0233636
573,2.0233636
574,2.0233636
575,2.0233636
576,2.0233636
577,2.0233636
578,2.0233636
579,2.0233636
580,2.0233636
581,2.0233636
582,2.0233636
583,2.0233636
584,2.0233636
585,2.0233634
586,2.0233595
587,2.0233636
588,2.0233636
589,2.0233636
590,2.0233636
591,2.0233636
592,2.0233636
593,2.0233598
594,1.9531397
595,1.9526426
596,1.9255233
597,1.9259112
598,2.022843
599,2.022908
600,2.0229645
601,2.0229876
602,2.0230293
603,2.0233593
604,2.0233636
605,2.0233636
606,2.0233636
607,2.0233636
608,2.0233636
609,2.0233636
610,2.0233636
611,2.0233636
612,2.0233636
613,2.0233636
614,2.0233636
615,2.0233636
616,2.0233636
617,2.0233636
618,2.0233636
619,2.0233636
620,2.0233636
621,2.0233636
622,2.0233636
623,2.0233636
624,2.0233636
625,2.0233636
626,2.0233636
627,2.0233636
628,2.0233636
629,2.0233636
630,2.0233636
631,2.0233636
632,2.0233636
633,2.0233636
634,2.0233636
635,2.0233636
636,2.0233636
637,2.0233636
638,2.0233636
639,2.0233636
640,2.0233636
641,2.0233636
642,2.0233636
643,2.0233636
644,2.0233636
645,2.0233636
646,2.0233636
647,2.0233636
648,2.0233636
649,2.0233636
650,2.0233636
651,2.0233636
652,2.0233636
653,2.0233636
654,2.0233636
655,2.0233636
656,2.0233636
657,2.0233636
658,2.0233636
659,2.0233636
660,2.0233636
661,2.0233636
662,2.0233636
663,2.0233636
664,2.0233636
665,2.0233636
666,2.0233636
667,2.0233636
668,2.0233636
669,2.0233636
670,2.0233636
671,2.0233636
672,2.0233636
673,2.0233636
674,2.0233636
675,2.0233636
676,2.0233636
677,2.0233636
678,2.0233636
679,2.0233636
680,2.0233636
681,2.0233636
682,2.0233636
683,2.0233636
684,2.0233636
685,2.0233636
686,2.0233636
687,2.0233636
688,2.0233636
689,2.0233636
690,2.0233636
691,2.0233636
692,2.0233636
693,2.0233636
694,2.0233636
695,2.0233636
696,2.0233636
697,2.0233636
698,2.0233636
699,2.0233636
700,2.0233636
701,2.0233636
702,2.0233636
703,2.0233636
704,2.0233636
705,2.0233636
706,2.0233636
707,2.0233636
708,2.0233636
709,2.0233636
710,2.0233636
711,2.0233636
712,2.0233636
713,2.0233636
714,2.0233636
715,2.0233636
716,2.0233636
717,2.0233636
718,2.0233636
719,2.0233636
720,2.0233636
721,2.0233636
722,2.0233636
723,2.0233636
724,2.0233636
725,2.0233636
726,2.0233636
727,2.0233636
728,2.0233636
729,2.0233636
730,2.0233636
731,2.0233636
732,2.0233636
733,2.0233636
734,2.0233636
735,2.0233636
736,2.0233636
737,2.0233636
738,2.0233636
739,2.0233636
740,2.0233636
741,2.0233636
742,2.0233636
743,2.0233636
744,2.0233636
745,2.0233636
746,2.0233636
747,2.0233636
748,2.0233636
749,2.0233636
750,2.0233636
751,2.0233636
752,2.0233636
753,2.0233636
754,2.0233636
755,2.0233636
756,2.0233636
